1993-02-10,1091
1993-02-11,1445
1993-02-14,6082
1993-02-17,9921
1993-02-18,6839
1993-02-21,9059
1993-02-24,5476
1993-02-25,7513
1993-02-28,9129
1993-03-01,6613
1993-03-04,5142
1993-03-07,2288
1993-03-08,3053
1993-03-11,5985
1993-03-14,9505
1993-03-15,5738
1993-03-18,8446
1993-03-19,8470
1993-03-22,7725
1993-03-25,7706
1993-03-26,9412
1993-03-29,1706
1993-04-01,1660
1993-04-02,4970
1993-04-05,7283
1993-04-06,1015
1993-04-09,4699
1993-04-12,5146
1993-04-13,1065
1993-04-16,7610
1993-04-19,2732
1993-04-20,5162
1993-04-23,1976
1993-04-24,7859
1993-04-27,4349
1993-04-30,8606
1993-05-01,5730
1993-05-04,0130
1993-05-07,1347
1993-05-08,7341
1993-05-11,5688
1993-05-12,2496
1993-05-15,6787
1993-05-18,8412
1993-05-19,8760
1993-05-22,5393
1993-05-25,2341
1993-05-26,4730
1993-05-29,8822
1993-05-30,4917
1993-06-02,3120
1993-06-05,5554
1993-06-06,1494
1993-06-09,3877
1993-06-12,7707
1993-06-13,5234
1993-06-16,3915
1993-06-17,3777
1993-06-20,1719
1993-06-23,1480
1993-06-24,5174
1993-06-27,5317
1993-06-30,3217
1993-07-01,7209
1993-07-04,1024
1993-07-05,6748
1993-07-08,0708
1993-07-11,8807
1993-07-12,5517
1993-07-15,0776
1993-07-18,1388
1993-07-19,1872
1993-07-22,8028
1993-07-23,2827
1993-07-26,2572
1993-07-29,3333
1993-07-30,9077
1993-08-02,3625
1993-08-05,7614
1993-08-06,7786
1993-08-09,8028
1993-08-10,8189
1993-08-13,2295
1993-08-16,9982
1993-08-17,2320
1993-08-20,4114
1993-08-23,9407
1993-08-24,5588
1993-08-27,9134
1993-08-28,2839
1993-08-31,2617
1993-09-03,4701
1993-09-04,3154
1993-09-07,0634
1993-09-10,0832
1993-09-11,4189
1993-09-14,3872
1993-09-15,6502
1993-09-18,5321
1993-09-21,8748
1993-09-22,2769
1993-09-25,0982
1993-09-28,4341
1993-09-29,9348
1993-10-02,2656
1993-10-03,6201
1993-10-06,2145
1993-10-09,5154
1993-10-10,3365
1993-10-13,6116
1993-10-16,0828
1993-10-17,8870
1993-10-20,3635
1993-10-21,7291
1993-10-24,2953
1993-10-27,3587
1993-10-28,7231
1993-10-31,2031
1993-11-03,1918
1993-11-04,9607
1993-11-07,3979
1993-11-08,1170
1993-11-11,1220
1993-11-14,5641
1993-11-15,5115
1993-11-18,8071
1993-11-21,9409
1993-11-22,3136
1993-11-25,0435
1993-11-26,5374
1993-11-29,5845
1993-12-02,6730
1993-12-03,8761
1993-12-06,4650
1993-12-09,6337
1993-12-10,3220
1993-12-13,1666
1993-12-14,6289
1993-12-17,3415
1993-12-20,7881
1993-12-21,1972
1993-12-24,3603
1993-12-27,4733
1993-12-28,3917
1993-12-31,3555
1994-01-01,3638
1994-01-04,1625
1994-01-07,8980
1994-01-08,1727
1994-01-11,3298
1994-01-14,8247
1994-01-15,6552
1994-01-18,0190
1994-01-19,9335
1994-01-22,4539
1994-01-25,8464
1994-01-26,3556
1994-01-29,2555
1994-02-01,0957
1994-02-02,6364
1994-02-05,8938
1994-02-06,4713
1994-02-09,7309
1994-02-12,3703
1994-02-13,8617
1994-02-16,1322
1994-02-19,3746
1994-02-20,2911
1994-02-23,7013
1994-02-24,0562
1994-02-27,0484
1994-03-02,1507
1994-03-03,6332
1994-03-06,1324
1994-03-09,1663
1994-03-10,4268
1994-03-13,0790
1994-03-14,6878
1994-03-17,0028
1994-03-20,9258
1994-03-21,5392
1994-03-24,8713
1994-03-27,9190
1994-03-28,5515
1994-03-31,9585
1994-04-01,3990
1994-04-04,6091
1994-04-07,4933
1994-04-08,2860
1994-04-11,8654
1994-04-14,5570
1994-04-15,3915
1994-04-18,4040
1994-04-19,7416
1994-04-22,4208
1994-04-25,8173
1994-04-26,0826
1994-04-29,2865
1994-05-02,8839
1994-05-03,6063
1994-05-06,5461
1994-05-07,2000
1994-05-10,8806
1994-05-13,6298
1994-05-14,7409
1994-05-17,2375
1994-05-20,9267
1994-05-21,2808
1994-05-24,6046
1994-05-25,7099
1994-05-28,5318
1994-05-31,0393
1994-06-01,8056
1994-06-04,3984
1994-06-07,5782
1994-06-08,6765
1994-06-11,3328
1994-06-12,6884
1994-06-15,3431
1994-06-18,5089
1994-06-19,0520
1994-06-22,1650
1994-06-25,9506
1994-06-26,3809
1994-06-29,6651
1994-06-30,1845
1994-07-03,1505
1994-07-06,6748
1994-07-07,0762
1994-07-10,6250
1994-07-13,6203
1994-07-14,4965
1994-07-17,4521
1994-07-18,6920
1994-07-21,3804
1994-07-24,9809
1994-07-25,5692
1994-07-28,2173
1994-07-31,1541
1994-08-01,5074
1994-08-04,1806
1994-08-05,9436
1994-08-08,4433
1994-08-11,5746
1994-08-12,5573
1994-08-15,5981
1994-08-18,0158
1994-08-19,9653
1994-08-22,3898
1994-08-23,2332
1994-08-26,5121
1994-08-29,4547
1994-08-30,1822
1994-09-02,0781
1994-09-05,6189
1994-09-06,8144
1994-09-09,4381
1994-09-10,0853
1994-09-13,4307
1994-09-16,8226
1994-09-17,0446
1994-09-20,5543
1994-09-23,2575
1994-09-24,3194
1994-09-27,0633
1994-09-28,1653
1994-10-01,9016
1994-10-04,2594
1994-10-05,9063
1994-10-08,2130
1994-10-11,5509
1994-10-12,5392
1994-10-15,8061
1994-10-16,2595
1994-10-19,7113
1994-10-22,1503
1994-10-23,7381
1994-10-26,6236
1994-10-29,7082
1994-10-30,3103
1994-11-02,0202
1994-11-03,0704
1994-11-06,9042
1994-11-09,1005
1994-11-10,1151
1994-11-13,3091
1994-11-16,3434
1994-11-17,3071
1994-11-20,5100
1994-11-21,8458
1994-11-24,3381
1994-11-27,4921
1994-11-28,9500
1994-12-01,2407
1994-12-04,6156
1994-12-05,8069
1994-12-08,4222
1994-12-09,8521
1994-12-12,0738
1994-12-15,9014
1994-12-16,3221
1994-12-19,2483
1994-12-22,0880
1994-12-23,4106
1994-12-26,7541
1994-12-27,4716
1994-12-30,5454
1995-01-02,3764
1995-01-03,4554
1995-01-06,9733
1995-01-09,0013
1995-01-10,4047
1995-01-13,1975
1995-01-14,0685
1995-01-17,2120
1995-01-20,4568
1995-01-21,4443
1995-01-24,7097
1995-01-27,2924
1995-01-28,0470
1995-01-31,4740
1995-02-01,3291
1995-02-04,3476
1995-02-07,7910
1995-02-08,8905
1995-02-11,6196
1995-02-14,6839
1995-02-15,0062
1995-02-18,3259
1995-02-19,9574
1995-02-22,6656
1995-02-25,6292
1995-02-26,5396
1995-03-01,7610
1995-03-04,0747
1995-03-05,4243
1995-03-08,5948
1995-03-09,5097
1995-03-12,4756
1995-03-15,7056
1995-03-16,6466
1995-03-19,3554
1995-03-22,0720
1995-03-23,0288
1995-03-26,3720
1995-03-27,8365
1995-03-30,4054
1995-04-02,4328
1995-04-03,1898
1995-04-06,5063
1995-04-09,2080
1995-04-10,6680
1995-04-13,5023
1995-04-14,2784
1995-04-17,8311
1995-04-20,4886
1995-04-21,3447
1995-04-24,7558
1995-04-27,3246
1995-04-28,8988
1995-05-01,6884
1995-05-02,0205
1995-05-05,7025
1995-05-08,0477
1995-05-09,3316
1995-05-12,0362
1995-05-15,6129
1995-05-16,2193
1995-05-19,8131
1995-05-20,5025
1995-05-23,4495
1995-05-26,9481
1995-05-27,1524
1995-05-30,8446
1995-06-02,6265
1995-06-03,4782
1995-06-06,7389
1995-06-07,6234
1995-06-10,7845
1995-06-13,2106
1995-06-14,4505
1995-06-17,3851
1995-06-20,5044
1995-06-21,8102
1995-06-24,5643
1995-06-25,2209
1995-06-28,0228
1995-07-01,6874
1995-07-02,9601
1995-07-05,3018
1995-07-08,6073
1995-07-09,7450
1995-07-12,6172
1995-07-13,1592
1995-07-16,7828
1995-07-19,3687
1995-07-20,2172
1995-07-23,7079
1995-07-26,1292
1995-07-27,2076
1995-07-30,6012
1995-07-31,2893
1995-08-03,3579
1995-08-06,8448
1995-08-07,3416
1995-08-10,3527
1995-08-13,4541
1995-08-14,8962
1995-08-17,5896
1995-08-18,9400
1995-08-21,5865
1995-08-24,9674
1995-08-25,5942
1995-08-28,6427
1995-08-31,1758
1995-09-01,8160
1995-09-04,3671
1995-09-05,8763
1995-09-08,7998
1995-09-11,0934
1995-09-12,4718
1995-09-15,0710
1995-09-18,2967
1995-09-19,8983
1995-09-22,2660
1995-09-23,0124
1995-09-26,8603
1995-09-29,0522
1995-09-30,5126
1995-10-03,2630
1995-10-06,4588
1995-10-07,5895
1995-10-10,3957
1995-10-11,7402
1995-10-14,5101
1995-10-17,8317
1995-10-18,0310
1995-10-21,2093
1995-10-24,2311
1995-10-25,4941
1995-10-28,8234
1995-10-29,2404
1995-11-01,4201
1995-11-04,1829
1995-11-05,8012
1995-11-08,7709
1995-11-11,5668
1995-11-12,8753
1995-11-15,1074
1995-11-16,3394
1995-11-19,6453
1995-11-22,8439
1995-11-23,5511
1995-11-26,1262
1995-11-29,7853
1995-11-30,3798
1995-12-03,4167
1995-12-04,5485
1995-12-07,3751
1995-12-10,9242
1995-12-11,3374
1995-12-14,3139
1995-12-17,7312
1995-12-18,9354
1995-12-21,0461
1995-12-22,3858
1995-12-25,2650
1995-12-28,6818
1995-12-29,0840
1996-01-01,3178
1996-01-04,1045
1996-01-05,0135
1996-01-08,6147
1996-01-09,4654
1996-01-12,8574
1996-01-15,6406
1996-01-16,1888
1996-01-19,6032
1996-01-22,0250
1996-01-23,7407
1996-01-26,8883
1996-01-27,1254
1996-01-30,7984
1996-02-02,0032
1996-02-03,3569
1996-02-06,5425
1996-02-09,1935
1996-02-10,6228
1996-02-13,8972
1996-02-14,2632
1996-02-17,3117
1996-02-20,0578
1996-02-21,0734
1996-02-24,4343
1996-02-27,1783
1996-02-28,6055
1996-03-02,8370
1996-03-03,4477
1996-03-06,4192
1996-03-09,5860
1996-03-10,8522
1996-03-13,3567
1996-03-16,6916
1996-03-17,0196
1996-03-20,3567
1996-03-21,7905
1996-03-24,1462
1996-03-27,6840
1996-03-28,3605
1996-03-31,5045
1996-04-03,4336
1996-04-04,6133
1996-04-07,7604
1996-04-08,9765
1996-04-11,9837
1996-04-14,5345
1996-04-15,8337
1996-04-18,0547
1996-04-21,0943
1996-04-22,7123
1996-04-25,8448
1996-04-26,7585
1996-04-29,6767
1996-05-02,0618
1996-05-03,5112
1996-05-06,9287
1996-05-09,8854
1996-05-10,9623
1996-05-13,1367
1996-05-14,4042
1996-05-17,3342
1996-05-20,8828
1996-05-21,2621
1996-05-24,5244
1996-05-27,0653
1996-05-28,0480
1996-05-31,1313
1996-06-01,2430
1996-06-04,3888
1996-06-07,9721
1996-06-08,8430
1996-06-11,5506
1996-06-14,5809
1996-06-15,7521
1996-06-18,0486
1996-06-19,3911
1996-06-22,8679
1996-06-25,3217
1996-06-26,3264
1996-06-29,9010
1996-07-02,8288
1996-07-03,9132
1996-07-06,9419
1996-07-07,9768
1996-07-10,2989
1996-07-13,1015
1996-07-14,5783
1996-07-17,7912
1996-07-20,3875
1996-07-21,1474
1996-07-24,2635
1996-07-25,1199
1996-07-28,6087
1996-07-31,0859
1996-08-01,3824
1996-08-04,0173
1996-08-07,4404
1996-08-08,7125
1996-08-11,6280
1996-08-12,6533
1996-08-15,4741
1996-08-18,0523
1996-08-19,0423
1996-08-22,8370
1996-08-25,5590
1996-08-26,2379
1996-08-29,5808
1996-08-30,5944
1996-09-02,2968
1996-09-05,8462
1996-09-06,2228
1996-09-09,1806
1996-09-12,2659
1996-09-13,6252
1996-09-16,9612
1996-09-17,7806
1996-09-20,1968
1996-09-23,4346
1996-09-24,9633
1996-09-27,4691
1996-09-30,2427
1996-10-01,0565
1996-10-04,0731
1996-10-05,3405
1996-10-08,7060
1996-10-11,1387
1996-10-12,8210
1996-10-15,3710
1996-10-18,6714
1996-10-19,9886
1996-10-22,1457
1996-10-23,2131
1996-10-26,8102
1996-10-29,5524
1996-10-30,7157
1996-11-02,0901
1996-11-05,8933
1996-11-06,9546
1996-11-09,1353
1996-11-10,5891
1996-11-13,4875
1996-11-16,9012
1996-11-17,0826
1996-11-20,5681
1996-11-23,3352
1996-11-24,6250
1996-11-27,8313
1996-11-28,4592
1996-12-01,3337
1996-12-04,6318
1996-12-05,3747
1996-12-08,4790
1996-12-11,7813
1996-12-12,0223
1996-12-15,3250
1996-12-16,3141
1996-12-19,8759
1996-12-22,7390
1996-12-23,7243
1996-12-26,2141
1996-12-29,1472
1996-12-30,8504
1997-01-02,6689
1997-01-03,5582
1997-01-06,2106
1997-01-09,7924
1997-01-10,0955
1997-01-13,5346
1997-01-16,2568
1997-01-17,8504
1997-01-20,4791
1997-01-21,4496
1997-01-24,8182
1997-01-27,7963
1997-01-28,6144
1997-01-31,6517
1997-02-03,9446
1997-02-04,6282
1997-02-07,2918
1997-02-08,3239
1997-02-11,6297
1997-02-14,4495
1997-02-15,6523
1997-02-18,9289
1997-02-21,2992
1997-02-22,0431
1997-02-25,0245
1997-02-26,2607
1997-03-01,7254
1997-03-04,9281
1997-03-05,7650
1997-03-08,7645
1997-03-11,4498
1997-03-12,8222
1997-03-15,7994
1997-03-16,2824
1997-03-19,2704
1997-03-22,5606
1997-03-23,2547
1997-03-26,0998
1997-03-29,7163
1997-03-30,4090
1997-04-02,8468
1997-04-03,3100
1997-04-06,5106
1997-04-09,2526
1997-04-10,0102
1997-04-13,1088
1997-04-16,0117
1997-04-17,2540
1997-04-20,5264
1997-04-21,4294
1997-04-24,2092
1997-04-27,7427
1997-04-28,5608
1997-05-01,6976
1997-05-04,1890
1997-05-05,4789
1997-05-08,1335
1997-05-09,1029
1997-05-12,8691
1997-05-15,8579
1997-05-16,6311
1997-05-19,1857
1997-05-22,6424
1997-05-23,1533
1997-05-26,6764
1997-05-27,5764
1997-05-30,3453
1997-06-02,5648
1997-06-03,4474
1997-06-06,6791
1997-06-09,1964
1997-06-10,1341
1997-06-13,6498
1997-06-14,7244
1997-06-17,7650
1997-06-20,3446
1997-06-21,7034
1997-06-24,8594
1997-06-27,5217
1997-06-28,2915
1997-07-01,8773
1997-07-02,7205
1997-07-05,1370
1997-07-08,7203
1997-07-09,5544
1997-07-12,9561
1997-07-15,7780
1997-07-16,2673
1997-07-19,6106
1997-07-20,0017
1997-07-23,7342
1997-07-26,5581
1997-07-27,3865
1997-07-30,1392
1997-08-02,4917
1997-08-03,8754
1997-08-06,1467
1997-08-07,7831
1997-08-10,0404
1997-08-13,3199
1997-08-14,6434
1997-08-17,7375
1997-08-20,2111
1997-08-21,6861
1997-08-24,3877
1997-08-25,1595
1997-08-28,2391
1997-08-31,1027
1997-09-01,1449
1997-09-04,4176
1997-09-07,0288
1997-09-08,3385
1997-09-11,4526
1997-09-12,1748
1997-09-15,4879
1997-09-18,7780
1997-09-19,9011
1997-09-22,3966
1997-09-25,7808
1997-09-26,6668
1997-09-29,9443
1997-09-30,1312
1997-10-03,5773
1997-10-06,3188
1997-10-07,1667
1997-10-10,8694
1997-10-13,2766
1997-10-14,8788
1997-10-17,7828
1997-10-18,6589
1997-10-21,3256
1997-10-24,0700
1997-10-25,7182
1997-10-28,3260
1997-10-31,6565
1997-11-01,0939
1997-11-04,7517
1997-11-05,4875
1997-11-08,4073
1997-11-11,8201
1997-11-12,7878
1997-11-15,2996
1997-11-18,6344
1997-11-19,8348
1997-11-22,0559
1997-11-23,4729
1997-11-26,6998
1997-11-29,2341
1997-11-30,6459
1997-12-03,5847
1997-12-06,2676
1997-12-07,3654
1997-12-10,4772
1997-12-11,4858
1997-12-14,5858
1997-12-17,5695
1997-12-18,4785
1997-12-21,6648
1997-12-24,8383
1997-12-25,7421
1997-12-28,7918
1997-12-29,8851
1998-01-01,9724
1998-01-04,5784
1998-01-05,6563
1998-01-08,9846
1998-01-11,3433
1998-01-12,6302
1998-01-15,8769
1998-01-16,8309
1998-01-19,5585
1998-01-22,6210
1998-01-23,3873
1998-01-26,5703
1998-01-29,3134
1998-01-30,1865
1998-02-02,2351
1998-02-03,6128
1998-02-06,5030
1998-02-09,8617
1998-02-10,9778
1998-02-13,5255
1998-02-16,1530
1998-02-17,9548
1998-02-20,5395
1998-02-21,3293
1998-02-24,3282
1998-02-27,3138
1998-02-28,9226
1998-03-03,9479
1998-03-06,9298
1998-03-07,6362
1998-03-10,4045
1998-03-11,7477
1998-03-14,1181
1998-03-17,3434
1998-03-18,5067
1998-03-21,5216
1998-03-24,2762
1998-03-25,8135
1998-03-28,9808
1998-03-29,7351
1998-04-01,8947
1998-04-04,3203
1998-04-05,4528
1998-04-08,8700
1998-04-11,8787
1998-04-12,4153
1998-04-15,6548
1998-04-16,3156
1998-04-19,3394
1998-04-22,6750
1998-04-23,3997
1998-04-26,1879
1998-04-29,3187
1998-04-30,6123
1998-05-03,3381
1998-05-04,2727
1998-05-07,0297
1998-05-10,6397
1998-05-11,5227
1998-05-14,8995
1998-05-17,0094
1998-05-18,4469
1998-05-21,3445
1998-05-22,0549
1998-05-25,1413
1998-05-28,8216
1998-05-29,0986
1998-06-01,6301
1998-06-04,6741
1998-06-05,0381
1998-06-08,7833
1998-06-09,0150
1998-06-12,2515
1998-06-15,0118
1998-06-16,1687
1998-06-19,2821
1998-06-22,3427
1998-06-23,4624
1998-06-26,4454
1998-06-27,1542
1998-06-30,6498
1998-07-03,5507
1998-07-04,9714
1998-07-07,2628
1998-07-10,0305
1998-07-11,3730
1998-07-14,1311
1998-07-15,6361
1998-07-18,1528
1998-07-21,8932
1998-07-22,5747
1998-07-25,4058
1998-07-28,5785
1998-07-29,9468
1998-08-01,8530
1998-08-02,2469
1998-08-05,4857
1998-08-08,7789
1998-08-09,7195
1998-08-12,7113
1998-08-15,6961
1998-08-16,1255
1998-08-19,2655
1998-08-20,6012
1998-08-23,4802
1998-08-26,8733
1998-08-27,7655
1998-08-30,8609
1998-09-02,4516
1998-09-03,0969
1998-09-06,5291
1998-09-07,7296
1998-09-10,3216
1998-09-13,8377
1998-09-14,8494
1998-09-17,0049
1998-09-20,5346
1998-09-21,3260
1998-09-24,6435
1998-09-25,6559
1998-09-28,9053
1998-10-01,6265
1998-10-02,9904
1998-10-05,9579
1998-10-08,5429
1998-10-09,0953
1998-10-12,0100
1998-10-13,1420
1998-10-16,1737
1998-10-19,2178
1998-10-20,1974
1998-10-23,3279
1998-10-26,1515
1998-10-27,5746
1998-10-30,4784
1998-10-31,0797
1998-11-03,4494
1998-11-06,5671
1998-11-07,3857
1998-11-10,3286
1998-11-13,0007
1998-11-14,2424
1998-11-17,3697
1998-11-18,0780
1998-11-21,3152
1998-11-24,6119
1998-11-25,5897
1998-11-28,5749
1998-12-01,5273
1998-12-02,4916
1998-12-05,7299
1998-12-06,9765
1998-12-09,6257
1998-12-12,2615
1998-12-13,2808
1998-12-16,9747
1998-12-19,0481
1998-12-20,6449
1998-12-23,8465
1998-12-24,1641
1998-12-27,8905
1998-12-30,6526
1998-12-31,6561
1999-01-03,1537
1999-01-06,5894
1999-01-07,8784
1999-01-10,1697
1999-01-11,5502
1999-01-14,2422
1999-01-17,9323
1999-01-18,4557
1999-01-21,2251
1999-01-24,5157
1999-01-25,7514
1999-01-28,8529
1999-01-29,1630
1999-02-01,2433
1999-02-04,9720
1999-02-05,7440
1999-02-08,7188
1999-02-11,8425
1999-02-12,3256
1999-02-15,5991
1999-02-16,5659
1999-02-19,2946
1999-02-22,0446
1999-02-23,7394
1999-02-26,8137
1999-03-01,1386
1999-03-02,0646
1999-03-05,3209
1999-03-06,3887
1999-03-09,2664
1999-03-12,8532
1999-03-13,1700
1999-03-16,9914
1999-03-19,1340
1999-03-20,6763
1999-03-23,3320
1999-03-24,0135
1999-03-27,3500
1999-03-30,5724
1999-03-31,9669
1999-04-03,5230
1999-04-06,1020
1999-04-07,8706
1999-04-10,5470
1999-04-11,9516
1999-04-14,4527
1999-04-17,5676
1999-04-18,7437
1999-04-21,4685
1999-04-24,4060
1999-04-25,5227
1999-04-28,9480
1999-04-29,2883
1999-05-02,8291
1999-05-05,5460
1999-05-06,0164
1999-05-09,3798
1999-05-12,5467
1999-05-13,9188
1999-05-16,5266
1999-05-17,3279
1999-05-20,1113
1999-05-23,7980
1999-05-24,8790
1999-05-27,8862
1999-05-30,2853
1999-05-31,7716
1999-06-03,2448
1999-06-04,7064
1999-06-07,7883
1999-06-10,0751
1999-06-11,4154
1999-06-14,4997
1999-06-17,4950
1999-06-18,9406
1999-06-21,7841
1999-06-22,0462
1999-06-25,5306
1999-06-28,8354
1999-06-29,4391
1999-07-02,5852
1999-07-05,1112
1999-07-06,1487
1999-07-09,7029
1999-07-10,6065
1999-07-13,9579
1999-07-16,0718
1999-07-17,1158
1999-07-20,9351
1999-07-23,6600
1999-07-24,7721
1999-07-27,5084
1999-07-28,1592
1999-07-31,8162
1999-08-03,7115
1999-08-04,5788
1999-08-07,3617
1999-08-10,4227
1999-08-11,5458
1999-08-14,7386
1999-08-15,7770
1999-08-18,7160
1999-08-21,8120
1999-08-22,2759
1999-08-25,9235
1999-08-28,5081
1999-08-29,4431
1999-09-01,0078
1999-09-02,3174
1999-09-05,5591
1999-09-08,1824
1999-09-09,0013
1999-09-12,3112
1999-09-15,8820
1999-09-16,5709
1999-09-19,6796
1999-09-20,4306
1999-09-23,4952
1999-09-26,3791
1999-09-27,1576
1999-09-30,5215
1999-10-03,8656
1999-10-04,8276
1999-10-07,2010
1999-10-08,1230
1999-10-11,9851
1999-10-14,5280
1999-10-15,9660
1999-10-18,0878
1999-10-21,9025
1999-10-22,5905
1999-10-25,0996
1999-10-26,9572
1999-10-29,0216
1999-11-01,7259
1999-11-02,0452
1999-11-05,0348
1999-11-08,9173
1999-11-09,7240
1999-11-12,7236
1999-11-13,4061
1999-11-16,7121
1999-11-19,6228
1999-11-20,2603
1999-11-23,9456
1999-11-26,3942
1999-11-27,7012
1999-11-30,2272
1999-12-01,4616
1999-12-04,6890
1999-12-07,6092
1999-12-08,7798
1999-12-11,8898
1999-12-14,3543
1999-12-15,5331
1999-12-18,7565
1999-12-19,0962
1999-12-22,6560
1999-12-25,2577
1999-12-26,4122
1999-12-29,5579
2000-01-01,4455
2000-01-02,0296
2000-01-05,0391
2000-01-06,7918
2000-01-09,6482
2000-01-12,9674
2000-01-13,7917
2000-01-16,9683
2000-01-19,7091
2000-01-20,3615
2000-01-23,1528
2000-01-24,6083
2000-01-27,8842
2000-01-30,5666
2000-01-31,9839
2000-02-03,7490
2000-02-06,2670
2000-02-07,1825
2000-02-10,0925
2000-02-11,7887
2000-02-14,2756
2000-02-17,8183
2000-02-18,4033
2000-02-21,3914
2000-02-24,2896
2000-02-25,3284
2000-02-28,8833
2000-02-29,2528
2000-03-03,4655
2000-03-06,4008
2000-03-07,4627
2000-03-10,1566
2000-03-13,9758
2000-03-14,1991
2000-03-17,1521
2000-03-18,4942
2000-03-21,0054
2000-03-24,1521
2000-03-25,9335
2000-03-28,9928
2000-03-31,9041
2000-04-01,8945
2000-04-04,7801
2000-04-05,8758
2000-04-08,5484
2000-04-11,3663
2000-04-12,0423
2000-04-15,0377
2000-04-18,5569
2000-04-19,7626
2000-04-22,9332
2000-04-23,6250
2000-04-26,5521
2000-04-29,7410
2000-04-30,0238
2000-05-03,7497
2000-05-06,6078
2000-05-07,0088
2000-05-10,7321
2000-05-11,8033
2000-05-14,4873
2000-05-17,4694
2000-05-18,7097
2000-05-21,2904
2000-05-24,4634
2000-05-25,3896
2000-05-28,6374
2000-05-29,1452
2000-06-01,6831
2000-06-04,1657
2000-06-05,8551
2000-06-08,4246
2000-06-11,9738
2000-06-12,1005
2000-06-15,4406
2000-06-16,4238
2000-06-19,3751
2000-06-22,4706
2000-06-23,9154
2000-06-26,0045
2000-06-29,2352
2000-06-30,0499
2000-07-03,3292
2000-07-04,7009
2000-07-07,0482
2000-07-10,5793
2000-07-11,4983
2000-07-14,8894
2000-07-17,5627
2000-07-18,0842
2000-07-21,8343
2000-07-22,9176
2000-07-25,2257
2000-07-28,5168
2000-07-29,0772
2000-08-01,1003
2000-08-04,0530
2000-08-05,6839
2000-08-08,2328
2000-08-09,0565
2000-08-12,1573
2000-08-15,1641
2000-08-16,1029
2000-08-19,4902
2000-08-22,9590
2000-08-23,6566
2000-08-26,8135
2000-08-27,8504
2000-08-30,6912
2000-09-02,9719
2000-09-03,4744
2000-09-06,9537
2000-09-09,9556
2000-09-10,7128
2000-09-13,6136
2000-09-14,4088
2000-09-17,9529
2000-09-20,6588
2000-09-21,2171
2000-09-24,7931
2000-09-27,6310
2000-09-28,9069
2000-10-01,3444
2000-10-02,1873
2000-10-05,0341
2000-10-08,9656
2000-10-09,8085
2000-10-12,1023
2000-10-15,5010
2000-10-16,2770
2000-10-19,6572
2000-10-20,0987
2000-10-23,4323
2000-10-26,8292
2000-10-27,3873
2000-10-30,4317
2000-11-02,7993
2000-11-03,1431
2000-11-06,9198
2000-11-07,0456
2000-11-10,7405
2000-11-13,0324
2000-11-14,0735
2000-11-17,2540
2000-11-20,9031
2000-11-21,7231
2000-11-24,7724
2000-11-25,8330
2000-11-28,7519
2000-12-01,9811
2000-12-02,1569
2000-12-05,4599
2000-12-08,7860
2000-12-09,5884
2000-12-12,4731
2000-12-13,8685
2000-12-16,3814
2000-12-19,2165
2000-12-20,4254
2000-12-23,3210
2000-12-26,2421
2000-12-27,5906
2000-12-30,3239
2000-12-31,8438
2001-01-03,0952
2001-01-06,9924
2001-01-07,4048
2001-01-10,2097
2001-01-13,5336
2001-01-14,8472
2001-01-17,9783
2001-01-18,6440
2001-01-21,4504
2001-01-24,6993
2001-01-25,8978
2001-01-28,2953
2001-01-31,0567
2001-02-01,6151
2001-02-04,6472
2001-02-05,5215
2001-02-08,0182
2001-02-11,4368
2001-02-12,5397
2001-02-15,8598
2001-02-18,2915
2001-02-19,2425
2001-02-22,8415
2001-02-23,7606
2001-02-26,2353
2001-03-01,6115
2001-03-02,6916
2001-03-05,8690
2001-03-08,4042
2001-03-09,2741
2001-03-12,7036
2001-03-13,6698
2001-03-16,4837
2001-03-19,8272
2001-03-20,7218
2001-03-23,9315
2001-03-26,4901
2001-03-27,9707
2001-03-30,6570
2001-03-31,1182
2001-04-03,6890
2001-04-06,5706
2001-04-07,9032
2001-04-10,8612
2001-04-13,4259
2001-04-14,0500
2001-04-17,9106
2001-04-18,2038
2001-04-21,5864
2001-04-24,0431
2001-04-25,0179
2001-04-28,3778
2001-05-01,4321
2001-05-02,4958
2001-05-05,2284
2001-05-06,4912
2001-05-09,4139
2001-05-12,0782
2001-05-13,4498
2001-05-16,2210
2001-05-19,1762
2001-05-20,3490
2001-05-23,5593
2001-05-24,3152
2001-05-27,3117
2001-05-30,0089
2001-05-31,5399
2001-06-03,7798
2001-06-06,2693
2001-06-07,5689
2001-06-10,2665
2001-06-11,9756
2001-06-14,0130
2001-06-17,6303
2001-06-18,0537
2001-06-21,4921
2001-06-24,5483
2001-06-25,3838
2001-06-28,8185
2001-06-29,1565
2001-07-02,4296
2001-07-05,3914
2001-07-06,3104
2001-07-09,4333
2001-07-12,1770
2001-07-13,2576
2001-07-16,3302
2001-07-17,2790
2001-07-20,9043
2001-07-23,0052
2001-07-24,3027
2001-07-27,8192
2001-07-30,3606
2001-07-31,3002
2001-08-03,9191
2001-08-04,0223
2001-08-07,5053
2001-08-10,6298
2001-08-11,2102
2001-08-14,5681
2001-08-17,3731
2001-08-18,0079
2001-08-21,5269
2001-08-22,1672
2001-08-25,2001
2001-08-28,8468
2001-08-29,0923
2001-09-01,1540
2001-09-04,8545
2001-09-05,6886
2001-09-08,6113
2001-09-09,7084
2001-09-12,3201
2001-09-15,3236
2001-09-16,9312
2001-09-19,3075
2001-09-22,5306
2001-09-23,2903
